100000 99999
29382 48207 4
29382 49975 8
29382 58783 8
29383 83982 2
29384 48293 6
29386 50117 10
29386 61636 2
29387 78329 8
29388 38625 1
29388 89641 7
29389 55477 5
29389 79811 6
29390 56174 2
29391 87399 1
29393 29600 5
29393 53646 2
29394 45079 4
29396 49817 8
29398 62684 3
29399 43428 6
29399 53962 5
29401 56200 6
29402 89158 10
29404 82003 3
29404 97070 3
29404 99536 6
29408 83056 6
29410 85467 9
29410 95539 8
29412 92175 6
29414 31303 8
29414 42104 7
29415 41481 4
29415 55840 8
29416 30071 10
29416 39307 9
29416 40475 9
29416 45893 10
29416 75194 7
29417 30838 1
29419 38677 3
29420 84220 9
29421 47404 5
29421 56008 5
29423 37452 6
29424 51149 9
29424 63615 1
29425 29646 6
29425 53062 2
29426 53391 10
29426 60723 2
29426 78383 3
29427 34474 10
29427 36723 1
29427 38750 6
29429 38237 4
29430 29615 4
29430 77106 10
29432 45912 3
29434 38757 2
29435 51765 9
29435 53007 7
29436 50764 2
29436 61366 7
29436 75241 1
29437 47712 8
29438 37159 3
29438 56491 7
29440 94014 4
29442 90000 2
29447 30168 7
29448 41159 3
29449 66764 7
29450 61706 7
29451 30012 9
29453 49183 8
29456 40330 6
29456 75493 1
29456 97837 6
29458 37192 6
29458 51897 8
29459 33163 7
29459 43489 8
29459 57489 1
29461 30386 7
29461 37028 6
29462 41918 4
29464 39150 7
29464 96054 5
29465 71527 3
29467 55310 4
29470 60750 8
29471 41778 8
29472 35416 2
29473 69121 5
29473 71483 6
29474 48060 10
29474 92736 2
29475 37389 1
29477 72746 8
29478 54004 5
29479 33555 3
29479 38063 2
29479 47520 10
29483 93691 6
29484 32946 9
29484 43991 7
29484 56493 2
29485 60802 9
29486 45770 8
29486 57245 4
29486 96562 2
29487 50805 1
29488 39332 3
29488 68203 3
29491 79903 5
29493 39096 8
29495 37554 2
29495 50736 6
29496 53490 4
29496 61718 10
29497 66252 7
29498 30804 7
29498 71422 2
29500 55805 4
29504 55759 4
29505 81174 4
29506 42011 7
29506 46436 7
29507 53795 9
29508 96022 10
29509 56077 4
29509 57916 2
29509 69862 2
29509 85983 4
29510 35661 6
29510 35690 3
29510 68988 4
29511 31896 5
29513 30945 6
29514 34918 4
29514 67435 5
29514 77180 3
29514 85760 5
29514 93895 4
29515 38957 7
29515 60152 4
29516 31083 3
29516 53020 6
29516 89419 5
29520 40660 7
29521 50507 8
29521 65437 5
29523 33206 6
29525 49684 9
29526 31187 10
29527 31907 6
29527 35135 10
29528 38033 8
29528 52164 3
29528 89387 3
29529 40353 1
29530 53320 6
29531 57905 7
29531 74257 6
29531 82503 8
29532 29585 9
29533 47620 8
29534 64613 6
29535 35738 2
29535 51738 7
29535 53501 6
29538 55032 4
29541 38669 2
29541 80995 8
29541 84320 4
29542 85289 2
29543 40722 9
29543 76373 2
29544 48503 5
29545 49406 8
29548 44133 10
29549 34940 8
29551 81042 3
29552 64978 10
29552 89312 8
29553 63088 10
29554 74384 10
29554 74434 3
29555 51230 5
29556 86108 1
29559 35951 7
29559 38690 6
29559 53540 7
29560 46833 9
29560 71969 2
29560 77114 10
29561 34512 7
29561 42673 10
29561 97355 10
29562 73677 5
29563 53315 6
29564 40305 8
29564 72201 4
29565 31442 3
29565 49279 10
29566 40302 1
29568 30837 5
29570 38804 10
29574 96148 6
29575 65969 5
29575 79968 3
29576 54491 3
29576 60608 4
29576 75426 9
29576 88342 10
29578 33453 5
29578 63010 5
29578 91803 9
29579 31930 1
29579 84575 1
29581 30425 8
29581 58419 2
29582 85255 1
29583 61541 4
29583 66208 1
29587 34035 6
29587 54637 4
29587 68352 6
29588 54134 1
29588 93943 6
29592 61798 3
29594 36949 7
29595 30657 9
29596 33765 6
29596 36925 10
29597 59263 4
29599 64860 1
29602 30177 4
29602 45368 10
29602 55818 1
29602 76011 3
29602 77283 2
29604 81572 6
29605 32121 2
29605 44511 2
29605 54262 4
29606 56703 8
29607 49892 3
29608 31545 4
29608 34737 1
29608 48993 6
29608 55735 7
29608 61885 4
29611 77524 1
29614 61126 2
29614 76829 3
29614 79146 1
29615 49447 5
29616 36355 1
29616 91015 8
29617 43592 6
29617 72897 4
29617 81119 4
29618 39251 8
29618 77510 5
29619 54439 8
29619 57227 3
29619 60515 6
29619 76130 10
29619 86732 8
29619 97591 1
29620 68057 9
29621 33617 8
29621 36670 10
29622 80718 10
29623 68503 10
29624 48395 1
29624 67419 6
29625 96014 10
29626 44331 6
29628 55942 7
29628 76485 5
29628 79828 10
29629 48869 1
29629 60107 4
29629 97946 9
29632 38818 6
29632 49245 8
29632 54971 4
29632 86974 7
29633 34219 1
29633 55833 9
29633 62734 3
29634 97344 9
29635 57675 4
29636 66886 3
29636 71686 4
29636 89479 5
29637 42294 7
29638 31317 8
29638 54288 5
29639 33764 6
29639 45022 1
29640 31146 5
29640 66291 1
29640 73036 9
29641 41954 6
29642 31659 10
29643 84936 1
29645 78582 2
29648 31567 6
29649 55143 10
29650 83069 5
29651 71583 6
29652 59450 10
29653 41489 4
29653 86969 7
29654 62633 8
29655 37508 5
29655 54074 3
29655 54695 10
29655 97862 9
29656 41821 7
29657 32705 4
29661 79160 8
29664 44823 2
29664 74333 5
29665 36376 5
29665 39726 3
29665 78524 8
29665 82508 7
29665 93040 5
29666 60349 9
29667 78482 7
29668 44935 6
29668 70060 4
29669 46993 3
29670 79684 9
29671 34584 5
29672 93059 3
29673 59126 7
29674 34290 8
29675 67469 3
29676 77284 3
29676 79321 7
29677 31792 1
29678 52338 1
29679 40615 5
29680 52053 8
29682 30316 10
29683 31603 2
29683 35498 10
29683 76886 10
29683 97485 9
29685 49784 7
29685 60606 4
29686 40809 3
29686 84506 3
29687 56532 5
29687 89572 2
29687 93814 1
29687 96296 6
29687 98329 1
29688 82447 2
29689 32735 1
29689 48933 2
29690 41105 10
29692 85013 5
29693 30880 4
29693 33657 1
29694 39653 4
29695 49400 4
29698 86459 7
29699 67536 4
29702 58951 2
29703 66758 9
29704 38621 1
29704 70477 4
29704 80972 9
29705 40435 2
29705 93146 9
29706 37622 4
29707 30724 9
29707 92515 7
29709 64566 6
29710 31502 2
29710 87837 6
29711 78310 10
29713 36448 8
29713 41330 2
29714 78873 2
29716 51963 8
29718 77894 6
29719 63407 9
29719 66516 4
29719 83550 7
29720 58453 3
29722 82429 10
29722 88050 6
29723 40599 8
29723 63448 5
29723 79483 5
29723 91346 3
29724 42433 8
29726 43672 2
29726 78619 8
29727 61089 10
29730 30495 1
29732 82227 10
29733 49110 6
29733 65970 6
29733 75809 9
29737 46809 1
29738 41183 1
29738 42523 8
29741 45497 7
29741 46281 7
29743 32438 7
29744 39723 5
29744 87666 4
29745 30645 5
29745 38725 3
29745 41216 9
29746 69758 4
29749 67798 6
29750 66290 10
29751 74783 5
29754 30297 3
29754 30405 7
29754 32866 5
29755 94798 4
29756 39250 10
29756 54013 10
29757 64866 4
29758 32464 6
29758 90300 3
29759 43870 8
29759 51710 1
29760 34345 10
29760 37241 3
29760 75336 2
29761 35801 1
29761 74349 4
29764 45104 2
29765 48527 8
29765 60765 5
29766 30426 7
29766 55888 1
29767 59469 5
29767 72420 9
29767 79214 9
29769 59285 8
29769 86114 9
29771 34124 9
29771 56367 5
29771 59906 3
29772 46731 2
29772 60169 6
29773 67505 6
29777 35385 8
29778 96272 4
29779 54642 6
29780 46240 8
29780 46861 7
29781 32736 3
29781 37031 5
29781 47101 1
29781 47644 3
29781 51541 7
29782 75668 8
29783 42332 8
29785 37627 5
29786 36629 1
29786 41379 3
29788 62503 5
29790 36268 6
29790 79360 6
29792 99558 3
29793 39373 6
29794 30743 2
29795 65199 3
29796 58996 6
29798 37686 8
29798 59508 6
29799 50210 5
29799 71690 7
29799 86278 2
29800 44015 1
29801 56911 5
29804 79855 2
29805 66574 4
29807 50203 4
29811 41561 2
29811 56693 5
29813 76452 1
29814 72079 3
29815 47574 2
29815 50132 4
29815 72292 8
29815 73700 8
29816 41497 7
29816 48081 5
29816 55103 7
29816 60357 5
29816 62932 7
29817 35316 8
29819 36013 5
29820 45427 5
29821 41710 9
29821 71188 5
29822 31454 6
29823 62394 8
29824 52181 6
29825 50247 3
29825 95781 4
29826 48932 3
29826 77425 1
29827 40417 9
29829 53136 9
29830 33812 8
29831 46355 10
29831 51687 10
29831 94994 9
29832 82815 9
29835 33521 6
29835 51850 7
29838 95616 3
29839 43056 6
29839 66711 9
29840 31901 5
29840 36882 7
29840 40208 8
29840 57933 8
29841 40942 4
29841 42669 5
29841 43587 4
29842 55353 3
29842 91476 8
29843 78207 8
29843 92096 4
29844 61753 1
29845 42594 4
29845 54596 8
29845 61554 2
29845 69463 2
29845 75920 5
29845 79056 2
29846 31735 3
29846 32018 3
29846 37633 1
29846 58098 9
29847 50664 2
29847 77771 5
29848 64665 1
29848 72762 1
29849 95318 9
29850 82352 3
29850 98495 7
29851 36762 2
29852 30595 9
29852 39570 8
29853 36238 10
29853 45179 8
29853 46493 5
29853 49316 8
29854 37617 1
29856 41402 6
29856 66880 2
29857 42179 8
29857 49100 7
29858 31550 7
29859 82600 7
29860 63834 5
29860 71027 7
29860 78097 4
29861 69653 8
29863 32713 9
29864 45372 3
29864 96574 8
29866 53707 9
29866 55094 2
29866 58971 7
29867 68026 9
29867 88394 8
29868 41477 9
29868 42531 4
29868 58014 5
29869 61159 6
29869 72126 8
29870 36533 5
29870 51271 3
29871 82567 3
29873 40235 7
29873 41770 7
29874 39279 6
29874 42473 4
29874 52914 1
29874 71792 7
29876 63386 5
29876 98058 4
29877 76054 3
29878 75471 1
29879 92173 7
29880 38028 7
29880 65886 1
29881 47418 3
29881 51899 1
29882 46040 8
29882 48592 6
29884 34667 5
29885 53991 4
29886 68125 3
29888 96433 6
29889 34513 9
29889 40248 10
29889 43822 1
29889 52369 4
29889 88994 1
29895 60341 2
29895 79393 9
29897 40352 1
29897 40765 8
29899 51321 10
29899 88803 8
29900 39729 6
29900 89167 10
29901 45575 3
29901 65502 8
29902 39293 6
29902 79284 7
29904 33349 10
29904 50017 5
29906 48468 9
29906 59388 10
29907 30428 3
29907 50233 2
29909 37865 6
29910 34135 10
29910 39985 10
29910 47321 5
29910 64135 10
29911 38865 9
29911 47094 7
29911 55808 6
29913 35266 5
29913 61834 1
29915 30078 3
29916 53675 9
29916 84774 6
29917 49709 4
29919 35512 8
29919 58824 9
29921 47275 1
29922 58730 3
29925 46899 9
29928 33883 6
29928 43164 6
29928 56243 2
29928 60677 5
29929 43124 1
29929 61281 10
29930 69086 8
29930 69329 7
29930 75120 3
29931 51758 1
29931 66239 3
29931 88072 5
29932 52280 2
29932 84329 9
29932 86893 5
29933 33648 9
29933 33696 10
29933 50785 1
29933 67240 2
29934 36703 1
29938 46496 2
29938 50092 5
29939 33675 2
29939 43761 1
29939 88792 8
29940 65226 5
29942 94132 5
29943 38444 5
29943 84232 1
29945 41323 7
29945 75293 3
29947 72233 8
29948 59649 2
29949 53252 8
29949 61942 8
29949 62675 1
29950 38450 2
29951 34306 8
29951 78478 5
29951 81236 3
29953 34917 9
29953 57088 4
29954 77513 2
29954 90894 7
29955 57217 10
29956 30392 5
29956 55198 6
29956 73176 6
29957 44490 2
29958 36733 8
29958 46125 3
29960 32238 9
29960 66378 6
29961 36498 2
29961 38313 7
29962 45293 7
29962 87525 10
29963 40956 8
29963 41537 10
29963 51688 5
29963 61038 9
29964 54679 9
29965 34964 9
29965 47872 9
29967 83355 8
29968 51699 1
29969 75537 3
29970 33987 9
29971 53177 10
29971 72602 4
29973 76697 5
29973 93929 8
29973 95665 1
29974 41270 3
29974 43777 7
29975 30432 10
29975 45454 7
29977 48641 9
29978 67037 10
29978 74495 9
29979 38742 8
29979 59427 6
29981 31848 5
29981 62045 8
29981 78744 3
29982 56505 7
29982 71959 9
29983 35356 3
29983 40258 8
29984 94309 5
29986 49338 6
29987 37214 9
29989 39771 3
29990 65633 10
29991 43208 6
29991 80628 6
29992 34793 4
29992 67353 10
29993 44636 3
29994 47663 7
29994 90807 3
29996 40522 3
29996 76521 2
29998 74621 7
29999 37931 1
30000 60812 3
30001 65779 6
30001 75828 8
30004 69411 10
30004 71101 3
30004 88307 9
30008 39239 10
30010 88517 4
30011 33950 7
30011 34686 10
30011 88245 9
30012 73960 1
30013 30331 6
30017 41119 7
30017 48079 6
30018 84458 3
30019 88818 9
30023 91607 2
30024 38348 5
30024 49201 7
30024 97902 1
30025 40324 1
30025 44733 1
30025 87392 5
30026 92106 3
30027 58856 2
30029 84799 6
30029 90318 3
30029 92026 3
30030 34531 6
30033 30172 1
30033 32416 9
30033 33760 10
30034 59452 9
30034 75330 7
30034 97774 2
30035 33559 7
30035 93419 7
30036 30397 5
30036 59477 8
30036 71225 2
30036 91344 6
30037 43559 5
30042 33786 6
30042 45510 7
30043 33122 1
30044 30420 5
30044 55347 1
30044 58213 1
30045 61438 1
30046 44271 5
30047 48800 1
30048 55178 7
30048 81651 3
30048 87628 8
30049 36594 5
30050 38626 5
30050 69639 10
30053 35043 8
30054 42981 9
30054 52497 3
30054 76985 2
30054 78180 7
30056 75443 7
30056 86285 10
30057 44090 1
30057 44338 10
30058 87484 6
30059 36598 9
30060 31362 5
30060 31826 5
30060 52080 5
30060 61849 2
30062 82344 10
30062 82873 4
30063 31680 9
30063 92430 10
30064 50877 6
30065 41701 3
30067 33259 6
30067 97885 4
30068 53236 6
30070 34478 10
30070 53526 2
30073 48267 8
30074 52039 9
30075 51813 7
30075 58431 10
30076 65854 2
30077 32885 8
30077 51838 6
30077 72522 1
30078 80406 9
30079 41033 4
30079 76120 8
30081 32079 5
30081 65919 8
30081 89669 10
30082 64049 6
30082 88041 7
30084 30338 3
30084 31824 7
30084 38700 9
30084 64948 3
30084 93901 2
30086 44387 9
30087 49076 2
30088 39054 9
30088 43624 7
30088 74698 3
30089 32007 1
30090 37973 2
30091 31911 9
30091 94597 2
30092 44269 6
30092 78467 3
30092 79583 6
30093 40151 10
30094 43810 4
30094 54504 9
30097 40987 10
30097 84377 5
30097 98803 8
30098 38802 4
30098 44749 9
30098 55460 4
30099 48037 1
30099 59527 5
30099 69462 2
30099 71032 1
30101 34182 6
30101 40817 8
30102 46346 4
30102 47843 9
30102 60959 8
30102 69015 6
30103 82947 2
30103 83033 2
30104 62164 4
30104 74438 7
30105 44265 8
30105 84723 10
30105 94871 7
30107 76497 8
30108 71235 4
30109 51126 5
30109 58022 2
30109 60399 9
30110 35275 9
30111 83446 4
30112 58936 3
30114 53294 6
30115 52438 7
30115 69301 7
30117 45993 6
30117 88654 7
30119 88273 3
30121 45809 1
30121 94002 9
30122 41605 5
30122 43479 2
30122 54103 10
30122 58845 5
30123 48557 8
30125 74571 7
30126 37196 6
30126 86575 3
30128 43470 10
30129 56648 2
30130 38027 6
30130 97024 10
30132 33300 10
30132 39513 4
30133 38648 1
30133 57612 7
30134 52284 2
30135 45375 8
30137 46640 5
30137 60461 2
30138 90209 6
30139 51784 8
30140 30960 1
30140 31944 2
30140 74901 6
30140 81399 6
30142 40948 6
30142 50903 8
30142 96387 1
30144 61973 4
30147 30235 7
30149 32964 10
30149 43465 7
30150 30632 7
30150 34253 7
30151 33127 4
30151 55245 2
30152 65379 10
30153 96541 6
30154 89788 7
30155 41205 5
30156 60052 6
30157 41598 8
30157 45810 8
30157 62577 10
30157 94426 5
30158 82300 5
30159 40439 5
30159 43817 2
30160 82182 4
30160 85268 1
30160 86287 1
30161 33554 4
30163 33983 9
30163 44560 3
30163 73977 7
30164 48386 7
30165 37527 9
30165 47327 5
30166 39495 6
30167 80003 4
30168 30748 5
30168 37161 8
30168 78966 10
30169 45844 5
30169 78921 6
30170 61081 1
30170 96283 6
30172 68169 2
30173 56285 10
30173 91593 6
30174 43335 2
30174 43741 1
30176 31618 5
30176 37481 5
30176 45064 10
30176 50807 1
30177 42793 8
30178 74715 3
30179 31448 9
30179 35038 10
30179 72949 5
30180 36921 3
30180 39113 3
30180 57576 6
30182 35510 5
30182 40367 5
30182 63400 1
30183 43431 10
30183 61349 2
30184 74042 1
30184 82234 3
30185 52237 3
30185 78202 6
30185 87135 1
30185 91197 1
30186 55750 4
30187 45585 2
30188 77257 3
30189 35364 9
30190 50670 7
30190 64165 10
30191 43582 3
30192 40536 5
30194 55587 1
30194 65807 8
30195 35446 1
30195 37934 10
30196 47187 10
30196 70157 8
30197 37128 6
30197 71489 6
30198 64382 5
30199 50227 6
30199 54983 5
30200 84362 8
30201 85462 1
30204 45694 2
30206 54320 4
30208 60452 8
30208 78278 1
30210 52797 1
30211 37008 1
30211 86705 4
30213 30276 5
30213 50638 9
30213 59138 9
30213 97232 3
30216 74208 9
30217 50286 7
30218 57467 1
30218 68880 4
30218 89257 7
30219 38573 7
30219 96744 3
30220 37411 5
30220 38878 4
30221 48448 7
30221 53457 10
30221 55124 5
30221 74069 2
30222 30634 9
30222 32052 8
30222 57443 9
30224 97741 6
30225 36769 1
30225 39462 3
30225 52451 7
30225 98735 5
30226 32777 7
30229 77770 7
30231 36001 10
30231 67311 1
30232 35832 7
30232 36486 9
30232 78731 9
30232 82719 8
30234 50275 4
30234 60497 7
30235 64060 5
30237 93031 6
30238 32938 1
30238 44148 6
30238 48440 8
30238 65499 4
30241 91181 4
30242 50498 3
30243 42101 2
30243 46702 5
30243 67825 8
30243 72931 6
30245 41795 6
30245 42359 6
30248 33946 8
30248 54797 3
30248 66449 7
30249 32149 5
30249 83985 7
30250 42424 8
30251 81558 7
30252 57422 1
30254 36883 10
30254 50879 8
30258 33109 2
30258 76408 4
30259 35406 9
30259 48325 5
30259 55577 5
30260 72184 3
30261 43800 9
30264 49126 10
30265 95982 8
30267 95414 9
30269 34315 9
30272 62850 4
30275 82948 5
30275 98946 7
30276 83568 6
30278 58397 5
30280 72134 3
30281 52874 5
30281 94549 7
30282 37332 10
30284 30802 4
30285 77641 6
30286 30721 1
30286 60078 8
30287 37776 7
30288 47801 6
30288 74336 1
30290 62297 8
30290 62715 2
30290 73280 5
30290 83274 3
30292 31163 1
30292 41823 7
30292 95065 9
30293 41013 6
30294 38390 4
30295 46038 6
30296 66051 5
30297 37084 10
30297 39792 4
30298 30490 10
30298 34196 2
30298 74124 9
30299 61018 9
30299 63365 8
30300 81718 9
30301 47832 6
30301 80621 3
30302 41350 10
30303 89259 5
30305 30957 1
30306 38026 10
30306 48460 3
30308 73697 7
30309 61697 4
30310 67426 7
30310 68117 4
30311 63298 5
30315 64705 2
30315 95556 9
30316 42139 4
30316 85237 5
30317 44886 8
30318 64671 4
30319 83697 8
30321 65468 5
30321 93271 4
30322 57628 3
30323 50679 6
30325 53218 9
30326 32813 4
30329 55678 7
30330 39469 4
30330 41049 7
30331 31226 5
30332 33162 2
30332 63383 6
30333 35201 3
30335 48505 5
30335 56424 4
30335 96163 9
30336 58392 4
30336 63401 6
30337 81825 2
30337 85700 5
30338 34960 8
30338 42060 9
30340 62959 9
30340 92132 2
30341 71301 6
30342 41499 3
30342 54772 6
30343 75859 7
30343 78349 7
30343 85465 5
30346 41300 7
30346 72503 2
30346 75779 2
30347 83817 10
30348 31340 5
30348 87904 6
30349 77857 3
30351 40256 4
30351 67526 4
30353 48055 9
30353 90986 9
30354 66778 8
30354 67298 1
30356 53657 4
30360 55039 6
30361 91375 10
30363 54155 2
30363 89969 8
30366 34489 7
30366 62256 7
30368 46134 5
30368 95277 7
30370 62818 2
30371 97179 4
30372 37818 8
30372 57536 10
30372 76439 10
30373 36738 4
30374 33307 1
30376 32995 7
30377 59299 9
30378 40403 9
30379 39973 10
30379 92633 6
30380 55108 6
30381 48959 10
30381 52198 6
30382 41329 7
30383 53486 6
30383 72663 2
30383 92446 10
30384 95455 6
30385 55367 8
30386 30602 10
30386 60153 7
30388 55351 7
30389 69541 8
30389 71616 10
30390 54862 6
30391 32277 4
30391 36657 4
30391 44743 8
30391 49164 3
30392 31636 6
30392 86913 8
30393 32189 5
30393 48289 9
30393 91248 7
30394 37517 6
30394 62498 2
30395 74860 7
30396 52631 3
30396 86443 4
30397 65331 9
30398 33700 6
30398 60309 7
30400 32108 9
30400 51205 9
30401 43318 4
30402 52322 7
30402 56925 7
30404 49293 9
30404 89957 3
30405 61688 3
30405 90944 8
30405 96978 7
30406 75499 10
30407 93411 8
30408 90579 7
30410 47076 9
30411 73225 6
30414 42686 10
30414 46231 2
30414 72210 6
30415 52827 1
30415 67724 6
30416 46915 6
30416 53653 6
30417 41315 9
30417 60390 10
30418 61766 7
30419 44519 2
30420 43528 7
30420 97546 10
30421 51413 10
30423 32559 8
30425 72543 5
30426 39049 8
30428 39067 6
30429 79353 7
30430 72922 4
30431 58910 9
30432 41593 1
30432 62497 8
30432 98927 6
30433 35323 4
30433 62450 5
30434 57941 8
30436 45821 9
30437 45861 6
30438 32271 1
30438 32454 5
30438 41509 3
30439 51200 2
30439 70203 5
30440 34769 6
30441 30686 7
30441 49182 9
30441 79539 4
30442 31655 4
30443 51278 3
30443 56431 5
30449 53463 8
30450 68667 4
30451 44618 8
30451 51964 10
30451 82377 8
30452 32745 7
30452 56220 1
30454 36267 8
30455 38860 2
30455 46229 7
30455 51077 7
30455 70338 1
30457 81189 1
30458 58988 3
30458 69304 1
30459 91744 7
30461 58586 9
30462 42855 8
30462 44070 6
30462 67806 9
30465 51207 8
30465 71916 5
30466 39868 4
30466 63213 2
30467 36050 1
30467 74029 4
30470 47456 7
30471 40487 5
30471 56772 5
30472 57385 9
30473 50313 10
30474 65573 2
30474 75592 10
30474 86810 4
30474 91827 6
30475 46825 3
30479 83150 7
30480 31137 1
30480 87328 3
30481 56611 1
30482 67373 6
30482 73329 1
30483 45678 6
30483 46894 9
30484 38309 9
30484 48378 9
30484 50816 2
30484 52547 8
30484 62641 7
30484 82465 1
30485 43432 3
30485 65092 9
30485 87705 5
30486 47847 7
30488 35914 7
30488 46530 6
30489 61060 10
30490 56223 3
30490 92743 3
30492 37223 6
30492 41133 2
30493 63534 1
30494 74166 10
30495 44663 6
30495 49218 10
30499 36621 2
30499 70384 5
30500 38852 2
30501 30710 9
30502 30757 4
30504 70685 2
30505 65397 4
30506 97559 3
30508 38744 1
30508 72572 6
30510 83431 8
30511 36144 3
30513 31206 5
30513 39975 4
30514 71257 10
30515 31301 8
30515 54953 9
30516 32775 2
30516 37354 2
30517 44579 5
30520 71776 9
30521 43485 4
30522 32284 4
30523 59644 5
30523 70589 7
30524 51670 7
30524 64052 2
30524 97932 4
30527 51527 9
30527 63428 10
30529 34925 1
30530 92609 7
30531 43331 8
30532 59934 6
30532 86624 7
30533 73394 8
30534 98856 1
30535 64894 4
30536 41704 4
30536 63981 6
30538 62900 2
30539 44497 8
30539 96552 7
30540 35994 4
30540 81290 9
30541 63164 1
30541 94130 2
30542 36711 7
30542 41966 7
30542 61540 9
30542 80135 1
30543 55589 5
30543 78299 10
30544 39111 9
30544 47702 7
30544 90617 4
30546 38153 3
30546 51237 3
30546 59425 8
30547 68775 6
30548 36359 2
30548 53214 7
30551 32442 2
30552 84468 8
30553 52121 8
30554 31304 8
30554 63912 7
30555 36476 5
30556 34718 10
30556 36018 7
30556 43005 4
30556 78079 8
30556 79016 6
30557 38693 10
30558 55070 3
30558 56496 10
30559 43450 2
30559 75162 5
30560 38927 1
30560 42549 10
30560 42821 10
30561 95209 4
30562 32245 4
30562 45414 7
30564 31401 3
30564 42806 10
30564 58399 7
30565 58541 10
30567 41302 7
30568 95134 7
30570 60903 4
30573 38771 7
30573 73436 2
30573 82986 4
30576 32118 9
30576 48174 6
30577 49138 3
30579 75138 10
30580 56095 5
30580 81518 9
30581 92745 2
30582 43541 8
30583 82604 2
30584 39381 3
30584 60209 2
30584 79297 1
30584 97221 5
30587 31728 6
30587 37669 8
30587 41089 5
30587 62783 2
30588 47439 9
30588 58614 10
30588 83966 1
30589 30888 4
30589 55800 9
30589 56148 5
30590 34586 7
30590 61016 6
30590 77718 4
30590 78822 1
30593 50566 2
30593 70410 8
30593 75080 1
30593 96161 6
30594 56205 7
30595 36343 7
30596 72107 5
30597 42778 2
30597 51689 6
30599 42918 8
30600 40806 1
30600 98517 6
30604 40177 1
30604 40759 4
30604 91650 10
30605 51709 9
30606 31575 1
30606 34739 8
30606 35794 6
30606 58337 9
30608 48704 4
30608 82163 1
30608 89153 5
30609 33098 10
30609 45746 1
30609 49254 3
30609 50089 7
30609 96895 5
30612 34148 3
30612 65321 8
30613 33133 2
30613 63304 7
30613 84480 2
30614 36033 3
30614 46871 4
30615 39002 10
30616 90047 5
30618 97555 2
30620 37181 2
30623 93752 10
30624 39408 1
30624 39737 2
30625 63875 9
30625 84958 2
30626 45976 10
30626 95131 7
30627 36503 2
30627 51911 2
30629 43012 6
30629 49288 6
30630 35240 2
30632 41008 3
30633 54240 6
30634 73495 2
30635 35522 8
30636 42768 2
30638 52442 4
30638 64226 5
30639 60392 9
30639 76230 2
30640 36057 2
30640 62893 7
30641 99775 10
30642 36909 5
30642 45843 1
30644 43971 10
30644 49206 6
30644 60373 6
30645 43425 6
30646 35144 10
30648 39537 8
30649 47105 9
30649 74341 10
30650 31361 9
30650 44113 3
30650 45611 2
30651 60207 7
30651 99885 5
30653 58818 3
30653 99169 3
30654 31007 5
30654 64655 10
30655 43760 5
30656 74997 10
30657 92470 8
30659 38526 5
30659 58628 9
30660 55439 8
30660 79597 8
30661 61496 7
30661 66275 1
30665 46796 3
30665 63813 8
30666 98415 8
30670 37571 8
30670 89363 2
30670 89868 1
30671 43315 8
30671 68952 5
30671 73571 1
30673 35764 6
30673 42020 9
30673 44583 5
30674 68001 5
30674 85189 3
30674 86232 5
30675 42340 3
30675 47596 7
30677 45226 8
30677 57505 4
30678 51764 1
30681 51603 9
30681 75391 6
30683 77834 3
30685 35569 5
30685 96674 5
30688 38937 3
30689 69993 5
30690 99093 5
30691 40286 7
30691 77422 4
30692 73799 10
30694 63560 7
30694 68393 10
30696 39494 2
30697 36652 3
30697 48387 5
30697 66854 5
30698 31653 1
30698 43778 1
30699 46047 9
30699 54477 5
30700 34727 8
30700 82181 7
30701 71879 10
30706 38197 4
30707 54386 7
30708 40611 1
30710 35776 5
30710 49148 9
30711 32708 2
30712 51711 9
30712 87201 7
30713 54057 10
30717 82011 8
30718 34102 7
30718 46989 10
30718 62064 5
30718 64091 4
30719 47855 6
30720 50414 9
30720 66143 10
30720 66665 1
30721 44622 4
30722 61627 8
30722 81051 6
30723 32662 4
30723 63671 5
30723 65082 5
30723 73839 5
30724 49713 2
30725 34352 6
30725 40541 9
30728 50884 2
30729 90515 5
30729 98504 2
30730 66757 2
30731 77318 8
30731 91918 2
30732 56682 3
30735 31411 4
30736 35983 4
30737 76569 10
30738 51240 4
30738 58426 2
30741 99913 1
30742 50372 5
30743 56669 8
30743 77629 5
30745 30753 3
30749 44089 9
30749 96156 5
30750 30949 1
30752 39989 7
30754 77200 3
30754 84182 7
30755 34689 10
30756 70973 10
30757 40212 2
30758 31757 7
30758 47834 10
30759 94763 3
30760 63796 9
30761 53726 3
30762 40275 9
30762 54505 7
30762 78104 5
30764 69929 1
30765 40698 8
30766 69683 5
30767 56386 10
30767 64504 2
30768 37888 10
30768 45825 3
30770 41639 2
30770 72886 2
30770 91645 2
30771 69361 2
30773 54762 9
30773 68834 9
30774 50861 8
30776 61065 8
30777 84000 4
30778 43225 7
30780 44366 8
30781 83619 4
30781 97169 8
30782 65163 9
30783 71385 8
30785 39129 4
30785 80857 8
30785 82291 4
30786 37179 3
30786 39164 1
30787 47538 2
30788 92911 9
30788 98259 10
30789 91917 10
30789 95713 4
30790 35248 1
30791 72108 5
30791 91799 2
30792 55775 8
30793 37438 1
30793 66361 4
30795 31136 6
30795 81183 7
30796 42750 2
30796 45163 8
30798 39562 5
30799 98502 3
30801 36408 2
30801 79018 5
