10000 28500
5090 5877 8
5090 5786 5
5091 5935 6
5091 5501 10
5091 5728 9
5092 5617 8
5092 5550 5
5092 5804 10
5093 5633 9
5093 5793 4
5093 5632 1
5094 5727 2
5094 5703 3
5094 5711 2
5095 5785 8
5095 5909 5
5095 5638 4
5096 5880 1
5096 5833 8
5096 5746 1
5097 5680 4
5097 5956 5
5097 5805 10
5098 5920 5
5098 5659 1
5098 5662 3
5099 5647 6
5099 5685 7
5099 5840 9
5100 5547 4
5100 5942 6
5100 5884 5
5101 5976 10
5101 5527 3
5101 5611 7
5102 5899 2
5102 5986 7
5102 5576 3
5103 5675 8
5103 5747 8
5103 5823 9
5104 5999 7
5104 5931 8
5104 5571 5
5105 5572 9
5105 5967 2
5105 5794 9
5106 5808 1
5106 5947 3
5106 5595 10
5107 5691 5
5107 5653 6
5107 5785 1
5108 5857 2
5108 5503 3
5108 5779 2
5109 5875 4
5109 5691 7
5109 5585 6
5110 5977 7
5110 5569 5
5110 5811 9
5111 5741 2
5111 5919 8
5111 5578 4
5112 5984 6
5112 5732 7
5112 5567 3
5113 5648 10
5113 5948 10
5113 5847 10
5114 5533 10
5114 5913 10
5114 5922 4
5115 5765 3
5115 5506 7
5115 5810 3
5116 5639 8
5116 5706 1
5116 5546 8
5117 5571 3
5117 5660 1
5117 5579 3
5118 5695 10
5118 5855 10
5118 5692 5
5119 5931 7
5119 5919 10
5119 5738 1
5120 5681 10
5120 5659 1
5120 5756 3
5121 5879 9
5121 5935 3
5121 5759 4
5122 5725 5
5122 5865 6
5122 5881 2
5123 5963 2
5123 5832 2
5123 5841 6
5124 5640 7
5124 5698 6
5124 5999 10
5125 5575 5
5125 5658 5
5125 5527 7
5126 5590 2
5126 5899 5
5126 5724 8
5127 5546 5
5127 5875 6
5127 5900 7
5128 5513 4
5128 5678 10
5128 5937 3
5129 5818 8
5129 5989 9
5129 5530 4
5130 5699 3
5130 5671 10
5130 5827 3
5131 5525 5
5131 5620 8
5131 5700 8
5132 5593 7
5132 5938 3
5132 5695 4
5133 5691 5
5133 5997 1
5133 5533 3
5134 5575 9
5134 5577 7
5134 5621 9
5135 5776 3
5135 5516 8
5135 5861 4
5136 5890 2
5136 5874 4
5136 5505 8
5137 5957 3
5137 5503 7
5137 5827 4
5138 5888 7
5138 5663 4
5138 5664 7
5139 5973 1
5139 5979 8
5139 5530 9
5140 5862 1
5140 5667 7
5140 5911 4
5141 5561 10
5141 5748 5
5141 5669 2
5142 5796 10
5142 5909 10
5142 5748 2
5143 5809 10
5143 5766 4
5143 5997 1
5144 5842 3
5144 5798 9
5144 5889 7
5145 6000 10
5145 5608 6
5145 5880 9
5146 5975 6
5146 5608 9
5146 5757 10
5147 5674 3
5147 5562 2
5147 5760 10
5148 5509 3
5148 5950 9
5148 5616 2
5149 5909 10
5149 5851 4
5149 5861 8
5150 5603 1
5150 5871 9
5150 5501 8
5151 5575 10
5151 5639 10
5151 5866 6
5152 5963 5
5152 5513 8
5152 5587 4
5153 5999 8
5153 5701 8
5153 5957 1
5154 5634 1
5154 5806 6
5154 5649 7
5155 5667 7
5155 5950 4
5155 5593 9
5156 5743 9
5156 5618 4
5156 5634 6
5157 5946 9
5157 5631 1
5157 5559 2
5158 5798 5
5158 5851 8
5158 5540 1
5159 5581 9
5159 5505 8
5159 5988 3
5160 5783 9
5160 5641 10
5160 5927 10
5161 5517 1
5161 5504 4
5161 5689 7
5162 5983 4
5162 5981 1
5162 5951 10
5163 5777 9
5163 5548 5
5163 5776 4
5164 5727 1
5164 5564 8
5164 5652 4
5165 5752 10
5165 5929 4
5165 5670 4
5166 5894 4
5166 5923 4
5166 5891 10
5167 5944 10
5167 5720 6
5167 5565 3
5168 5920 3
5168 5944 7
5168 5918 5
5169 5981 7
5169 5934 10
5169 5826 4
5170 5603 4
5170 5877 6
5170 5637 9
5171 5955 9
5171 5931 1
5171 5594 10
5172 5939 1
5172 5657 10
5172 5975 4
5173 5601 8
5173 5970 6
5173 5864 8
5174 5985 5
5174 5996 7
5174 5988 2
5175 5797 7
5175 5697 3
5175 5782 4
5176 5911 10
5176 5929 2
5176 5883 5
5177 5886 10
5177 5949 6
5177 5842 8
5178 5726 4
5178 5660 9
5178 5637 4
5179 5647 4
5179 5615 6
5179 5782 9
5180 5725 4
5180 5696 8
5180 5598 8
5181 5548 2
5181 5625 2
5181 5958 3
5182 5917 8
5182 5704 3
5182 5681 1
5183 5695 5
5183 5798 8
5183 5944 7
5184 5613 4
5184 5883 8
5184 5800 7
5185 5946 1
5185 5906 7
5185 5639 1
5186 5871 5
5186 5580 10
5186 5676 7
5187 5687 5
5187 5958 2
5187 5890 7
5188 5525 8
5188 5562 6
5188 5998 4
5189 5608 4
5189 5788 2
5189 5715 2
5190 5580 1
5190 5867 3
5190 5848 9
5191 5535 2
5191 5751 2
5191 5555 7
5192 5759 3
5192 5992 2
5192 5781 5
5193 5959 4
5193 5509 10
5193 5579 7
5194 5841 1
5194 5783 2
5194 5875 2
5195 5581 4
5195 5821 6
5195 5612 4
5196 5711 1
5196 5976 10
5196 5797 5
5197 5568 1
5197 5679 10
5197 5725 7
5198 5701 8
5198 5738 7
5198 5640 2
5199 5895 5
5199 5764 7
5199 5965 10
5200 5668 7
5200 5986 10
5200 5787 6
5201 5678 3
5201 5621 1
5201 5533 3
5202 5915 8
5202 5939 8
5202 5548 10
5203 5660 6
5203 5685 5
5203 5702 7
5204 5904 1
5204 5893 5
5204 5866 3
5205 5549 10
5205 5874 7
5205 5966 6
5206 5635 3
5206 5671 4
5206 5801 2
5207 5939 9
5207 5901 6
5207 5697 4
5208 5598 4
5208 5983 10
5208 5798 9
5209 5744 8
5209 5652 4
5209 5574 1
5210 5680 3
5210 5938 3
5210 5607 8
5211 5883 3
5211 5891 9
5211 5972 2
5212 5571 10
5212 5941 3
5212 5968 9
5213 5812 10
5213 5788 6
5213 5672 4
5214 5504 2
5214 5722 9
5214 5917 9
5215 5795 9
5215 5946 3
5215 5695 10
5216 5738 2
5216 5608 1
5216 5719 9
5217 5815 2
5217 5506 3
5217 5956 5
5218 5699 6
5218 5850 2
5218 5502 10
5219 5928 8
5219 5558 4
5219 5690 8
5220 5796 5
5220 5653 4
5220 5849 8
5221 5981 7
5221 5529 4
5221 5623 1
5222 5682 3
5222 5643 10
5222 5576 8
5223 5675 3
5223 5813 8
5223 5532 6
5224 5627 4
5224 5818 3
5224 5723 3
5225 5693 8
5225 5562 3
5225 5699 2
5226 5919 7
5226 5619 3
5226 5991 6
5227 5503 2
5227 5871 9
5227 5865 1
5228 5581 2
5228 5806 1
5228 5513 10
5229 5768 2
5229 5599 10
5229 5962 3
5230 5713 8
5230 5975 4
5230 5847 8
5231 5543 2
5231 5655 5
5231 5927 1
5232 5617 4
5232 5955 5
5232 5524 6
5233 5761 9
5233 5596 9
5233 5679 8
5234 5963 1
5234 5990 8
5234 5645 5
5235 5668 4
5235 5566 9
5235 5759 1
5236 5665 7
5236 5761 1
5236 5876 5
5237 5748 7
5237 5589 10
5237 5660 8
5238 5690 9
5238 5916 7
5238 5793 8
5239 5814 10
5239 5787 8
5239 5840 9
5240 5995 8
5240 5554 8
5240 5653 7
5241 5502 9
5241 5819 8
5241 5845 5
5242 5875 2
5242 5655 5
5242 5716 2
5243 5728 6
5243 5919 4
5243 5785 8
5244 5960 7
5244 5705 6
5244 5678 9
5245 5908 5
5245 5739 5
5245 5803 1
5246 5580 9
5246 5773 9
5246 5512 5
5247 5630 1
5247 5874 8
5247 5950 1
5248 5696 8
5248 5830 8
5248 5808 6
5249 5706 1
5249 5834 3
5249 5736 5
5250 5712 5
5250 5969 9
5250 5893 10
5251 5752 8
5251 5764 2
5251 5931 5
5252 5914 5
5252 5997 5
5252 5527 7
5253 5653 8
5253 5850 4
5253 5532 4
5254 5751 3
5254 5947 2
5254 5699 9
5255 5900 6
5255 5528 6
5255 5726 10
5256 5768 4
5256 5531 8
5256 5523 3
5257 5623 2
5257 5676 7
5257 5759 10
5258 5558 1
5258 5893 8
5258 5706 9
5259 5810 2
5259 5533 6
5259 5888 5
5260 5604 7
5260 5770 1
5260 5841 8
5261 5543 8
5261 5613 8
5261 5523 6
5262 5504 6
5262 5909 8
5262 5501 7
5263 5831 2
5263 5566 5
5263 5849 10
5264 5559 6
5264 5900 3
5264 5716 4
5265 5785 9
5265 5947 7
5265 5629 1
5266 5969 9
5266 5899 7
5266 5870 2
5267 5700 2
5267 5920 9
5267 5516 8
5268 5541 7
5268 5900 7
5268 5722 7
5269 5974 6
5269 5716 3
5269 5784 1
5270 5807 5
5270 5914 3
5270 5980 4
5271 5667 7
5271 5860 3
5271 5569 1
5272 5666 9
5272 5814 1
5272 5677 10
5273 5579 6
5273 5964 9
5273 5815 9
5274 5844 3
5274 5544 7
5274 5876 5
5275 5756 1
5275 5782 7
5275 5750 9
5276 5827 7
5276 5833 7
5276 5572 7
5277 5874 3
5277 5745 5
5277 5686 3
5278 5516 1
5278 5587 8
5278 5612 3
5279 5558 9
5279 5782 8
5279 5605 6
5280 5592 2
5280 5988 9
5280 5607 1
5281 5755 9
5281 5635 9
5281 5934 10
5282 5669 7
5282 5797 8
5282 5914 4
5283 5884 6
5283 5537 2
5283 5590 3
5284 5997 10
5284 5785 10
5284 5762 6
5285 5794 9
5285 5635 7
5285 5514 3
5286 5788 2
5286 5962 7
5286 5875 10
5287 5584 4
5287 5512 9
5287 5955 1
5288 5594 6
5288 5528 4
5288 5543 2
5289 5830 2
5289 5788 3
5289 5534 2
5290 5883 9
5290 5504 3
5290 5569 8
5291 5669 4
5291 5891 5
5291 5551 3
5292 5960 4
5292 5895 9
5292 5608 10
5293 5840 9
5293 5685 8
5293 5959 9
5294 5923 10
5294 5871 10
5294 5518 7
5295 5660 4
5295 5576 10
5295 5738 5
5296 5688 6
5296 5900 8
5296 5672 10
5297 5681 4
5297 5514 7
5297 5714 10
5298 5563 10
5298 5897 10
5298 5815 9
5299 5818 7
5299 5755 10
5299 5876 5
5300 5505 4
5300 5523 8
5300 5649 2
5301 5727 2
5301 5946 10
5301 5816 3
5302 5583 2
5302 5918 6
5302 5594 9
5303 5730 10
5303 5579 7
5303 5959 10
5304 5954 8
5304 5745 6
5304 5686 10
5305 5953 1
5305 5894 9
5305 5803 9
5306 5682 10
5306 5570 7
5306 5991 2
5307 5675 2
5307 5804 4
5307 5995 4
5308 5624 6
5308 5858 2
5308 5986 10
5309 5886 4
5309 5711 4
5309 5605 6
5310 5564 1
5310 5974 2
5310 5810 5
5311 5518 10
5311 5631 8
5311 5758 10
5312 5998 10
5312 5924 9
5312 5890 9
5313 5508 5
5313 5704 1
5313 5531 6
5314 5832 8
5314 5701 6
5314 5876 2
5315 5829 8
5315 5771 5
5315 5767 4
5316 5890 7
5316 5537 8
5316 5543 8
5317 5515 6
5317 5574 7
5317 5691 1
5318 5561 10
5318 5810 5
5318 5857 1
5319 5857 9
5319 5815 9
5319 5656 1
5320 5743 6
5320 5985 4
5320 5934 3
5321 5896 8
5321 5954 5
5321 5727 6
5322 5789 10
5322 5968 3
5322 5625 8
5323 5962 3
5323 5743 2
5323 5848 7
5324 5657 10
5324 5906 9
5324 5585 7
5325 5533 10
5325 5842 6
5325 5879 10
5326 5521 6
5326 5883 1
5326 5537 6
5327 5834 9
5327 5771 6
5327 5513 3
5328 5692 8
5328 5612 4
5328 5696 10
5329 5688 10
5329 5788 1
5329 5749 6
5330 5631 5
5330 5615 6
5330 5562 2
5331 5698 4
5331 5892 4
5331 5930 9
5332 5619 9
5332 5888 5
5332 5861 5
5333 5715 2
5333 5806 2
5333 5657 6
5334 5785 4
5334 5622 1
5334 5675 4
5335 5884 6
5335 5576 3
5335 5747 8
5336 5622 9
5336 5864 10
5336 5884 2
5337 5507 3
5337 5951 4
5337 5850 10
5338 5935 4
5338 5987 1
5338 5869 1
5339 5534 9
5339 5691 3
5339 5935 7
5340 5913 5
5340 5920 10
5340 5906 4
5341 5951 8
5341 5693 4
5341 5642 2
5342 5769 1
5342 5502 4
5342 5667 10
5343 5661 10
5343 5772 8
5343 5530 6
5344 5613 5
5344 5710 1
5344 5646 2
5345 5671 6
5345 5569 9
5345 5855 10
5346 5790 8
5346 5601 3
5346 5638 6
5347 5683 10
5347 5835 8
5347 5778 4
5348 5946 7
5348 5580 4
5348 5526 9
5349 5785 1
5349 5806 1
5349 5996 6
5350 5673 6
5350 5571 10
5350 5716 10
5351 5577 9
5351 5838 8
5351 5836 5
5352 5803 1
5352 5734 5
5352 5511 6
5353 5741 9
5353 5893 1
5353 5828 4
5354 5761 3
5354 5710 3
5354 5640 3
5355 5532 4
5355 5663 5
5355 5851 8
5356 5681 8
5356 5669 6
5356 5660 6
5357 5805 5
5357 5707 2
5357 5601 2
5358 5875 8
5358 5516 6
5358 5669 4
5359 5539 5
5359 5527 3
5359 5874 9
5360 5757 5
5360 5702 4
5360 5764 4
5361 5736 9
5361 5569 10
5361 5784 3
5362 5597 9
5362 5563 7
5362 5640 3
5363 5598 6
5363 5645 9
5363 5851 3
5364 5657 10
5364 5976 6
5364 5716 8
5365 5582 1
5365 5911 6
5365 5876 8
5366 5964 4
5366 5779 5
5366 5530 5
5367 5563 5
5367 5921 7
5367 5923 4
5368 5951 2
5368 5810 5
5368 5870 8
5369 5598 6
5369 5618 2
5369 5694 10
5370 5768 2
5370 5807 2
5370 5939 10
5371 5795 6
5371 5658 2
5371 5746 3
5372 5698 5
5372 5733 1
5372 5849 8
5373 5943 8
5373 5988 7
5373 5974 8
5374 5648 5
5374 5517 10
5374 5754 1
5375 5972 3
5375 5826 7
5375 5634 7
5376 5858 4
5376 5554 3
5376 5705 1
5377 5858 4
5377 5778 8
5377 5608 3
5378 5689 2
5378 5627 4
5378 5676 4
5379 5968 6
5379 5777 8
5379 5855 7
5380 5722 10
5380 5907 4
5380 5669 4
5381 5570 1
5381 5632 5
5381 5530 6
5382 5606 1
5382 5534 4
5382 5596 10
5383 5740 7
5383 5513 1
5383 5775 7
5384 5977 3
5384 5881 10
5384 5507 5
5385 5710 2
5385 5529 4
5385 5997 5
5386 5798 3
5386 5791 1
5386 5926 1
5387 5532 8
5387 5552 9
5387 5847 3
5388 5516 7
5388 5760 8
5388 5864 1
5389 5703 6
5389 5835 4
5389 5828 1
5390 5718 1
5390 5835 5
5390 5895 6
5391 5594 9
5391 5608 6
5391 5700 1
5392 5638 7
5392 5936 4
5392 5863 5
5393 5732 9
5393 5831 4
5393 5812 5
5394 5977 4
5394 5943 6
5394 5706 8
5395 5726 10
5395 5585 3
5395 5538 4
5396 5955 8
5396 5730 7
5396 5913 8
5397 5517 5
5397 5764 4
5397 5701 2
5398 5838 7
5398 5937 8
5398 5568 8
5399 5520 5
5399 5758 8
5399 5544 4
5400 5909 10
5400 5600 4
5400 5894 7
5401 5887 3
5401 5532 7
5401 5513 7
5402 5522 3
5402 5821 10
5402 5602 3
5403 5867 10
5403 5507 7
5403 5682 7
5404 5817 10
5404 5876 2
5404 5980 9
5405 5890 4
5405 5618 6
5405 5624 4
5406 5741 6
5406 5938 9
5406 5839 3
5407 5841 1
5407 5758 9
5407 5869 1
5408 5506 6
5408 5645 9
5408 5752 10
5409 5618 10
5409 5694 8
5409 5926 5
5410 5711 6
5410 5542 10
5410 5965 7
5411 5936 1
5411 5930 7
5411 5842 3
5412 5618 3
5412 5735 1
5412 5890 5
5413 5641 5
5413 5833 4
5413 5583 2
5414 5932 6
5414 5698 7
5414 5736 4
5415 5989 8
5415 5672 3
5415 5598 5
5416 5675 3
5416 5758 10
5416 5531 9
5417 5881 6
5417 5587 5
5417 5762 2
5418 5966 6
5418 5607 5
5418 5921 8
5419 5783 5
5419 5821 4
5419 5551 8
5420 5749 2
5420 5599 6
5420 5738 6
5421 5848 4
5421 5609 2
5421 5638 3
5422 5961 10
5422 5787 6
5422 5566 1
5423 5555 10
5423 5571 8
5423 5981 7
5424 5545 3
5424 5955 2
5424 5771 9
5425 5939 4
5425 5659 8
5425 5724 7
5426 5570 4
5426 5867 1
5426 5871 10
5427 5625 7
5427 5874 2
5427 5566 9
5428 5802 6
5428 5531 6
5428 5707 5
5429 5984 7
5429 5623 6
5429 5759 1
5430 5545 5
5430 5606 7
5430 5609 5
5431 5643 10
5431 5949 2
5431 5624 3
5432 5826 9
5432 5933 7
5432 5919 5
5433 5861 6
5433 5756 3
5433 5713 4
5434 5945 3
5434 5566 6
5434 5700 1
5435 5888 7
5435 5805 3
5435 5837 2
5436 5768 3
5436 5512 10
5436 5601 6
5437 5676 9
5437 5775 9
5437 5964 2
5438 5858 1
5438 5746 8
5438 5944 9
5439 5930 2
5439 5538 10
5439 5811 5
5440 5512 1
5440 5606 10
5440 5931 5
5441 5936 4
5441 5722 3
5441 5610 4
5442 5546 3
5442 5555 5
5442 5566 6
5443 5697 1
5443 5995 8
5443 5957 9
5444 5769 4
5444 5504 9
5444 5877 10
5445 5808 3
5445 5670 10
5445 5803 8
5446 5984 2
5446 5607 8
5446 5808 9
5447 6000 6
5447 5996 1
5447 5838 3
5448 5891 10
5448 5897 4
5448 5833 2
5449 5745 7
5449 5539 8
5449 5558 9
5450 5665 10
5450 5886 1
5450 5817 9
5451 5632 5
5451 5754 3
5451 5944 4
5452 5739 10
5452 5720 9
5452 5569 2
5453 5589 9
5453 5561 5
5453 5504 7
5454 5527 4
5454 5992 9
5454 5967 2
5455 5691 10
5455 5551 8
5455 5992 4
5456 5662 10
5456 5863 7
5456 5714 8
5457 5797 6
5457 5527 4
5457 5915 3
5458 5821 2
5458 5618 3
5458 5804 4
5459 5904 6
5459 5565 4
5459 5535 5
5460 5778 4
5460 5689 8
5460 5515 9
5461 5659 7
5461 5548 6
5461 5966 1
5462 5968 7
5462 5954 2
5462 5722 4
5463 5557 9
5463 5505 3
5463 5781 10
5464 5808 8
5464 5772 10
5464 5919 7
5465 5757 6
5465 5827 9
5465 5586 6
5466 5551 3
5466 5635 8
5466 5836 4
5467 5873 3
5467 5841 5
5467 5615 7
5468 5587 8
5468 5695 2
5468 5632 2
5469 5892 8
5469 5909 1
5469 5750 4
5470 5629 4
5470 5803 7
5470 5942 9
5471 5533 3
5471 5640 2
5471 5612 6
5472 5925 2
5472 5936 2
5472 5685 1
5473 5847 6
5473 5780 1
5473 5952 8
5474 5985 9
5474 5821 9
5474 5893 4
5475 5708 1
5475 5790 9
5475 5510 3
5476 5587 2
5476 5618 5
5476 5555 4
5477 5926 10
5477 5538 7
5477 5555 10
5478 5892 7
5478 5541 4
5478 5716 3
5479 5610 4
5479 5634 2
5479 5870 1
5480 5634 3
5480 5960 3
5480 5668 4
5481 5530 2
5481 5588 9
5481 5748 7
5482 5643 7
5482 5697 9
5482 5579 1
5483 5912 2
5483 5741 9
5483 5814 9
5484 5953 8
5484 5832 2
5484 5504 3
5485 5998 5
5485 5768 6
5485 5795 7
5486 5590 10
5486 5717 3
5486 5538 1
5487 5542 2
5487 5966 1
5487 5798 10
5488 5889 4
5488 5962 5
5488 5750 2
5489 5924 9
5489 5778 1
5489 5749 9
5490 5774 3
5490 5630 7
5490 5799 9
5491 5624 1
5491 5865 7
5491 5545 2
5492 5631 10
5492 5870 3
5492 5846 8
5493 5611 3
5493 5721 7
5493 5738 3
5494 5935 4
5494 5795 1
5494 5873 1
5495 5770 6
5495 5515 1
5495 5757 6
5496 5723 7
5496 5547 5
5496 5907 8
5497 5895 8
5497 5890 1
5497 5563 9
5498 5900 6
5498 5772 7
5498 5806 3
5499 5864 7
5499 5634 8
5499 5903 7
5500 5876 3
5500 5716 9
5500 5531 7
5501 6352 1
5501 6118 7
5501 6278 1
5502 6322 6
5502 6497 3
5502 6018 6
5503 6158 10
5503 6262 7
5503 6403 8
5504 6202 8
5504 6146 5
5504 6051 6
5505 6155 2
5505 6258 7
5505 6218 9
5506 6436 3
5506 6072 4
5506 6094 2
5507 6238 2
5507 6187 9
5507 6258 8
5508 6446 7
5508 6386 7
5508 6425 3
5509 6105 7
5509 6286 4
5509 6301 8
5510 6356 8
5510 6441 1
5510 6001 6
5511 6405 7
5511 6356 10
5511 6024 9
5512 6239 4
5512 6112 9
5512 6392 3
5513 6044 10
5513 6331 4
5513 6206 9
5514 6226 9
5514 6143 7
5514 6023 10
5515 6135 9
5515 6012 1
5515 6047 8
5516 6144 2
5516 6020 4
5516 6371 5
5517 6484 6
5517 6377 9
5517 6353 9
5518 6167 3
5518 6451 6
5518 6280 5
5519 6435 6
5519 6097 6
5519 6379 6
5520 6282 4
5520 6479 5
5520 6014 1
5521 6190 3
5521 6460 2
5521 6082 6
5522 6264 7
5522 6184 2
5522 6424 7
5523 6085 9
5523 6205 1
5523 6063 6
5524 6148 3
5524 6412 3
5524 6360 10
5525 6326 2
5525 6375 7
5525 6143 2
5526 6049 6
5526 6485 7
5526 6273 2
5527 6387 6
5527 6176 7
5527 6060 6
5528 6496 7
5528 6486 9
5528 6412 6
5529 6432 10
5529 6399 3
5529 6292 7
5530 6137 4
5530 6043 8
5530 6094 8
5531 6477 4
5531 6109 10
5531 6249 10
5532 6116 1
5532 6332 1
5532 6400 3
5533 6406 6
5533 6453 5
5533 6391 9
5534 6262 4
5534 6291 6
5534 6047 1
5535 6210 6
5535 6365 9
5535 6075 6
5536 6134 9
5536 6494 3
5536 6385 8
5537 6382 2
5537 6147 10
5537 6284 5
5538 6023 10
5538 6039 10
5538 6203 7
5539 6360 4
5539 6439 6
5539 6413 5
5540 6258 9
5540 6462 7
5540 6387 4
5541 6341 9
5541 6141 7
5541 6313 3
5542 6481 6
5542 6119 4
5542 6092 4
5543 6119 9
5543 6209 9
5543 6338 3
5544 6348 1
5544 6320 10
5544 6127 3
5545 6307 6
5545 6062 9
5545 6182 6
5546 6173 7
5546 6332 7
5546 6388 8
5547 6157 9
5547 6140 5
5547 6311 2
5548 6430 5
5548 6211 8
5548 6070 2
5549 6155 2
5549 6135 3
5549 6082 4
5550 6214 8
5550 6181 1
5550 6142 3
5551 6482 2
5551 6065 2
5551 6402 1
5552 6089 2
5552 6375 5
5552 6093 3
5553 6121 10
5553 6209 4
5553 6309 4
5554 6081 9
5554 6032 3
5554 6498 4
5555 6464 7
5555 6102 4
5555 6202 7
5556 6236 10
5556 6159 8
5556 6495 3
5557 6481 2
5557 6094 2
5557 6336 3
5558 6121 5
5558 6448 3
5558 6092 5
5559 6354 5
5559 6113 8
5559 6175 9
5560 6492 10
5560 6071 10
5560 6158 8
5561 6459 8
5561 6248 3
5561 6156 1
5562 6275 7
5562 6412 4
5562 6004 10
5563 6489 5
5563 6466 3
5563 6418 7
5564 6072 6
5564 6021 5
5564 6474 8
5565 6450 3
5565 6426 7
5565 6225 7
5566 6033 7
5566 6112 2
5566 6497 4
5567 6036 5
5567 6152 10
5567 6038 1
5568 6152 10
5568 6214 8
5568 6170 5
5569 6334 9
5569 6287 1
5569 6492 9
5570 6464 7
5570 6304 9
5570 6011 5
5571 6403 2
5571 6252 8
5571 6291 3
5572 6261 10
5572 6314 10
5572 6377 4
5573 6092 10
5573 6070 6
5573 6158 2
5574 6346 5
5574 6136 10
5574 6094 8
5575 6091 7
5575 6228 4
5575 6204 1
5576 6327 6
5576 6034 1
5576 6351 7
5577 6493 6
5577 6137 1
5577 6003 4
5578 6136 8
5578 6223 3
5578 6257 9
5579 6076 10
5579 6036 10
5579 6440 7
5580 6489 9
5580 6441 4
5580 6459 3
5581 6408 9
5581 6207 7
5581 6283 10
5582 6160 6
5582 6406 3
5582 6134 4
5583 6309 10
5583 6008 8
5583 6457 7
5584 6456 1
5584 6151 2
5584 6141 3
5585 6130 4
5585 6357 4
5585 6278 8
5586 6185 2
5586 6032 7
5586 6323 5
5587 6387 8
5587 6030 5
5587 6474 7
5588 6027 5
5588 6446 4
5588 6089 2
5589 6287 7
5589 6493 3
5589 6291 9
5590 6289 10
5590 6366 4
5590 6352 7
5591 6465 8
5591 6363 5
5591 6099 4
5592 6191 2
5592 6177 8
5592 6291 4
5593 6307 1
5593 6483 10
5593 6342 6
5594 6365 1
5594 6427 5
5594 6500 7
5595 6339 7
5595 6314 10
5595 6340 9
5596 6345 6
5596 6398 9
5596 6049 4
5597 6417 6
5597 6235 9
5597 6047 6
5598 6395 3
5598 6325 4
5598 6002 5
5599 6016 4
5599 6449 9
5599 6240 2
5600 6243 8
5600 6127 3
5600 6031 4
5601 6041 9
5601 6185 10
5601 6266 6
5602 6427 3
5602 6322 10
5602 6433 4
5603 6419 6
5603 6394 8
5603 6202 2
5604 6132 8
5604 6316 6
5604 6164 9
5605 6010 1
5605 6039 3
5605 6048 7
5606 6399 9
5606 6382 5
5606 6076 1
5607 6281 8
5607 6252 2
5607 6095 4
5608 6003 10
5608 6029 5
5608 6297 4
5609 6419 2
5609 6488 1
5609 6141 9
5610 6269 10
5610 6203 6
5610 6455 10
5611 6348 2
5611 6399 9
5611 6245 2
5612 6322 10
5612 6156 5
5612 6403 5
5613 6347 7
5613 6271 5
5613 6350 6
5614 6147 6
5614 6389 6
5614 6408 4
5615 6081 10
5615 6166 8
5615 6163 5
5616 6444 9
5616 6224 1
5616 6252 3
5617 6436 1
5617 6168 7
5617 6261 10
5618 6207 6
5618 6270 10
5618 6300 7
5619 6482 4
5619 6351 1
5619 6174 8
5620 6044 8
5620 6257 6
5620 6478 9
5621 6346 8
5621 6498 7
5621 6115 7
5622 6018 4
5622 6376 8
5622 6132 5
5623 6322 4
5623 6263 10
5623 6268 8
5624 6326 5
5624 6192 8
5624 6046 8
5625 6248 9
5625 6220 8
5625 6048 10
5626 6305 1
5626 6287 6
5626 6337 5
5627 6174 6
5627 6008 9
5627 6399 10
5628 6133 2
5628 6419 10
5628 6057 5
5629 6324 7
5629 6313 6
5629 6039 4
5630 6035 9
5630 6333 4
5630 6467 5
5631 6182 4
5631 6054 7
5631 6217 5
5632 6197 8
5632 6124 4
5632 6282 8
5633 6226 10
5633 6218 9
5633 6109 4
5634 6309 8
5634 6481 8
5634 6400 2
5635 6143 10
5635 6389 1
5635 6093 6
5636 6164 10
5636 6188 9
5636 6144 6
5637 6028 10
5637 6313 5
5637 6303 9
5638 6234 5
5638 6343 10
5638 6079 10
5639 6367 4
5639 6360 6
5639 6009 3
5640 6037 9
5640 6091 2
5640 6175 8
5641 6022 6
5641 6121 2
5641 6326 9
5642 6354 6
5642 6308 4
5642 6329 8
5643 6185 3
5643 6025 4
5643 6177 5
5644 6377 8
5644 6476 7
5644 6495 10
5645 6126 10
5645 6492 9
5645 6030 7
5646 6027 8
5646 6369 4
5646 6229 10
5647 6094 6
5647 6304 9
5647 6373 4
5648 6330 3
5648 6019 3
5648 6124 6
5649 6077 4
5649 6277 2
5649 6085 1
5650 6151 8
5650 6340 7
5650 6333 8
5651 6050 1
5651 6035 2
5651 6411 7
5652 6301 9
5652 6455 1
5652 6499 8
5653 6479 4
5653 6205 2
5653 6006 10
5654 6136 7
5654 6333 8
5654 6253 1
5655 6110 9
5655 6333 7
5655 6434 4
5656 6208 10
5656 6310 2
5656 6131 9
5657 6243 5
5657 6221 5
5657 6238 4
5658 6409 5
5658 6235 1
5658 6055 4
5659 6011 9
5659 6487 7
5659 6049 9
5660 6115 9
5660 6138 4
5660 6431 5
5661 6274 5
5661 6411 6
5661 6485 6
5662 6404 4
5662 6113 10
5662 6267 5
5663 6396 2
5663 6494 1
5663 6111 8
5664 6303 7
5664 6483 3
5664 6364 4
5665 6225 7
5665 6380 5
5665 6129 2
5666 6324 10
5666 6316 6
5666 6285 5
5667 6188 7
5667 6257 9
5667 6177 2
5668 6164 8
5668 6238 3
5668 6072 9
5669 6011 4
5669 6143 9
5669 6413 2
5670 6364 9
5670 6300 6
5670 6226 4
5671 6302 5
5671 6129 9
5671 6088 2
5672 6208 1
5672 6036 4
5672 6042 1
5673 6421 1
